Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,KO
2513913607,A3C1DRAFT_06137,acyl-homoserine lactone synthase,2513237144,Rhizobium sullae WSM1592,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2513936140,A3AUDRAFT_05369,acyl-homoserine lactone synthase,2513237147,Mesorhizobium erdmanii USDA 3471,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2513938865,A3AODRAFT_01296,acyl-homoserine lactone synthase,2513237148,Bradyrhizobium japonicum USDA 38,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2513966539,A3M7DRAFT_00248,acyl-homoserine lactone synthase,2513237153,Bradyrhizobium sp. WSM2254,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2514012940,A3ASDRAFT_03622,acyl-homoserine lactone synthase,2513237161,Bradyrhizobium sp. WSM2793,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2514024530,A3A3DRAFT_06823,acyl-homoserine lactone synthase,2513237162,Rhizobium leguminosarum bv. viciae GB30,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2514037418,A3A9DRAFT_04920,acyl-homoserine lactone synthase,2513237164,Mesorhizobium loti CJ3sym,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2514093679,S23_67510,acyl-homoserine lactone synthase,2513237178,Bradyrhizobium sp. S23321,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2514298146,BRAO285_1610038,acyl-homoserine lactone synthase,2513237268,Bradyrhizobium sp. ORS285,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2514416949,MEA186_02634,acyl-homoserine lactone synthase,2513237305,Mesorhizobium amorphae CCNWGS0123,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2514439556,BRAS3809_210017,acyl-homoserine lactone synthase,2513237312,Bradyrhizobium sp. STM 3809,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2514591925,MAXJ12_30972,acyl-homoserine lactone synthase,2513237351,Mesorhizobium alhagi CCNWXJ12-2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2515109817,RLEG17DRAFT_1444,acyl-homoserine lactone synthase,2515075009,Rhizobium leguminosarum bv. viciae 248,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2515625917,B041DRAFT_01967,acyl-homoserine lactone synthase,2515154112,Bradyrhizobium sp. WSM4349,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2515637642,B052DRAFT_05583,acyl-homoserine lactone synthase,2515154113,Rhizobium leguminosarum bv. viciae Vc2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2515646875,B054DRAFT_07219,acyl-homoserine lactone synthase,2515154114,Rhizobium leguminosarum bv. viciae Vh3,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2515652768,B062DRAFT_05461,acyl-homoserine lactone synthase,2515154115,Rhizobium leguminosarum bv. viciae 128C53,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2515661553,B039DRAFT_06853,acyl-homoserine lactone synthase,2515154116,Rhizobium leguminosarum bv. viciae Ps8,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516159495,A3OKDRAFT_1425,acyl-homoserine lactone synthase,2516143002,Methylobacterium sp. 77,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516409823,QWE_04612,acyl-homoserine lactone synthase,2516143110,Agrobacterium albertimagni AOL15,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516655935,Bvir1_02945,acyl-homoserine lactone synthase,2516653000,"Blastochloris viridis Drews F, DSM 133","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516661564,RPCEA001_02126,acyl-homoserine lactone synthase,2516653001,Rhodopseudomonas palustris CEA001,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516666697,RP0001L_01175,acyl-homoserine lactone synthase,2516653002,Rhodopseudomonas palustris 0001L,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516671367,RP1a1_00219,acyl-homoserine lactone synthase,2516653003,Rhodopseudomonas palustris 1a1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516681051,RP420L_04481,acyl-homoserine lactone synthase,2516653004,Rhodopseudomonas palustris 420L,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516687282,RPAP1_05230,acyl-homoserine lactone synthase,2516653005,Rhodopseudomonas palustris AP1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516691114,RPATCC17001_03423,acyl-homoserine lactone synthase,2516653006,"Rhodopseudomonas palustris ATH 2.1.6, ATCC 17001","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516698302,RPATCC17007_05573,acyl-homoserine lactone synthase,2516653007,"Rhodopseudomonas palustris ATH 2.1.37, ATCC 17007","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516699180,RPATCCBAA37_00762,acyl-homoserine lactone synthase,2516653008,"Rhodopseudomonas palustris JA1, ATCC BAA-37","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516704545,RPBIS3_00832,acyl-homoserine lactone synthase,2516653009,Rhodopseudomonas palustris BIS3,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516713568,RPDCP3_04316,acyl-homoserine lactone synthase,2516653010,Rhodopseudomonas palustris DCP3,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516716478,RPDSM126_01340,acyl-homoserine lactone synthase,2516653011,"Rhodopseudomonas palustris Pfennig 1850, DSM 126","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516721578,RPDSM127_00525,acyl-homoserine lactone synthase,2516653012,"Rhodopseudomonas palustris 7850, DSM 127","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516724308,RPDSM127_03267,acyl-homoserine lactone synthase,2516653012,"Rhodopseudomonas palustris 7850, DSM 127","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516727634,RPDSM131_02581,acyl-homoserine lactone synthase,2516653013,"Rhodopseudomonas palustris S-1, DSM 131","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516731540,RPDSM7375_00907,acyl-homoserine lactone synthase,2516653014,"Rhodopseudomonas palustris O.U.11, DSM 7375","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516733120,RPDSM7375_02492,N-acyl-L-homoserine lactone synthetase,2516653014,"Rhodopseudomonas palustris O.U.11, DSM 7375","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516733940,RPDSM7375_03313,N-acyl-L-homoserine lactone synthetase,2516653014,"Rhodopseudomonas palustris O.U.11, DSM 7375","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516735397,RPDSM7375_04776,acyl-homoserine lactone synthase,2516653014,"Rhodopseudomonas palustris O.U.11, DSM 7375","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516737045,RPDSM8283_00661,acyl-homoserine lactone synthase,2516653015,"Rhodopseudomonas palustris R1, DSM 8283","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516746141,RPKD1_04143,acyl-homoserine lactone synthase,2516653016,Rhodopseudomonas palustris KD1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516749785,RPNCIB8288_02159,acyl-homoserine lactone synthase,2516653017,"Rhodopseudomonas palustris ATH 2.1.6, NCIB 8288","KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516758014,RPNo7_05050,acyl-homoserine lactone synthase,2516653018,Rhodopseudomonas palustris No7,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516761266,RPP4_02625,acyl-homoserine lactone synthase,2516653019,Rhodopseudomonas palustris P4,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516769276,RPRCH350_04935,acyl-homoserine lactone synthase,2516653020,Rhodopseudomonas palustris RCH350,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516771500,RPRCH500_01650,acyl-homoserine lactone synthase,2516653021,Rhodopseudomonas palustris RCH500,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516772326,RPRCH500_02480,acyl-homoserine lactone synthase,2516653021,Rhodopseudomonas palustris RCH500,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516780418,RPRSP24_04869,acyl-homoserine lactone synthase,2516653022,Rhodopseudomonas palustris RSP24,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516785874,RPS55_04796,acyl-homoserine lactone synthase,2516653023,Rhodopseudomonas palustris S55,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516790788,RPWS17_04552,acyl-homoserine lactone synthase,2516653024,Rhodopseudomonas palustris WS17,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516900818,RLEG15DRAFT_2333,acyl-homoserine lactone synthase,2516653047,Rhizobium leguminosarum bv. viciae TOM,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516913911,BrageDRAFT_8167,acyl-homoserine lactone synthase,2516653048,Bradyrhizobium genosp. SA-4 CB756,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516920483,A3OUDRAFT_0004,acyl-homoserine lactone synthase,2516653050,Methylopila sp. M107,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2516990693,A3OQDRAFT_2031,acyl-homoserine lactone synthase,2516653063,Methyloferula stellata AR4,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2517040971,Rleg19DRAFT_5462,acyl-homoserine lactone synthase,2516653077,Rhizobium leguminosarum bv. viciae WSM1481,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2517102442,B370DRAFT_02038,acyl-homoserine lactone synthase,2517093001,Bradyrhizobium japonicum USDA 124,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2517115337,B150DRAFT_02265,acyl-homoserine lactone synthase,2517093004,Kordiimonas gwangyangensis DSM 19435,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2517411431,RLEG16DRAFT_6349,acyl-homoserine lactone synthase,2517287029,Rhizobium leguminosarum bv. trifolii SRDI565,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2517411433,RLEG16DRAFT_6351,acyl-homoserine lactone synthase,2517287029,Rhizobium leguminosarum bv. trifolii SRDI565,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2517452986,A3OMDRAFT_2413,acyl-homoserine lactone synthase,2517434007,Methylobacterium sp. 88A,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2517465984,B015DRAFT_5702,N-acyl-L-homoserine lactone synthetase,2517434009,Hoeflea sp. 108,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2517466052,B015DRAFT_5770,acyl-homoserine lactone synthase,2517434009,Hoeflea sp. 108,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2517709470,Meslo3DRAFT_6456,acyl-homoserine lactone synthase,2517572076,Mesorhizobium loti NZP2037,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2519431626,,acyl-homoserine lactone synthase,2519103088,Bradyrhizobium sp. ORS 375,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2519491123,TMO_c0698,acyl-homoserine lactone synthase,2519103105,Tistrella mobilis KA081020-065,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2520004813,F551DRAFT_0855,acyl-homoserine lactone synthase,2519899518,Hirschia maritima DSM 19733,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2520795540,LH128_02744,acyl-homoserine lactone synthase,2519899732,Sphingomonas sp. LH128,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2521714373,H288DRAFT_00877,acyl-homoserine lactone synthase,2521172632,Methylobacterium sp. 285MFTsu5.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2521970720,F812DRAFT_1053,acyl-homoserine lactone synthase,2521172694,Hyphomicrobium zavarzinii ATCC 27496,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2522234783,OR37_02757,acyl-homoserine lactone synthase,2522125057,Caulobacter vibrioides OR37,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2522903957,H959DRAFT_06022,acyl-homoserine lactone synthase,2522572099,Mesorhizobium sp. URHA0056,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2523269586,H952DRAFT_0126,acyl-homoserine lactone synthase,2523231013,Sphingomonas sp. URHD0007,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2523338810,G566DRAFT_0096,acyl-homoserine lactone synthase,2523231034,Sandarakinorhabdus limnophila DSM 17366,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2524435690,K289DRAFT_00271,acyl-homoserine lactone synthase,2524023205,Bradyrhizobium sp. Cp5.3,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2524459711,K290DRAFT_02746,acyl-homoserine lactone synthase,2524023209,Rhizobium leucaenae USDA 9039,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2524840212,G523DRAFT_0683,acyl-homoserine lactone synthase,2524614539,Ponticaulis koreensis DSM 19734,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2524870060,K409DRAFT_00223,acyl-homoserine lactone synthase,2524614545,Bradyrhizobium japonicum is5,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2524878037,K408DRAFT_00840,acyl-homoserine lactone synthase,2524614546,Bradyrhizobium japonicum in8p8,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2528850347,K287DRAFT_01802,acyl-homoserine lactone synthase,2528768022,Bradyrhizobium japonicum USDA 123,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2529369160,K513DRAFT_08567,acyl-homoserine lactone synthase,2529292551,Bacteroidales bacterium PSC KfJoeBact2-2 (unscreened),"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2529385704,K410DRAFT_0854,acyl-homoserine lactone synthase,2529292555,Bradyrhizobium japonicum 22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2535517711,RGCCGE502_16810,acyl-homoserine lactone synthase,2534681796,Rhizobium grahamii CCGE 502,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2537875653,H009_14653,acyl-homoserine lactone synthase,2537561587,Agrobacterium tumefaciens Cherry 2E-2-2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2538447314,WSK_3264,acyl-homoserine lactone synthase,2537561732,Novosphingobium sp. Rr 2-17,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2538661934,HMPREF9718_02473,Autoinducer synthase,2537561796,Sphingobium yanoikuyae ATCC 51230,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2538663573,HMPREF9718_04097,acyl-homoserine lactone synthase,2537561796,Sphingobium yanoikuyae ATCC 51230,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2539106334,HMPREF9697_03979,acyl-homoserine lactone synthase,2537561903,Afipia felis felis ATCC 53690,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2539113141,HMPREF9695_04999,acyl-homoserine lactone synthase,2537561905,Afipia broomeae ATCC 49717,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2540446812,WYO_1984,acyl-homoserine lactone synthase,2540341035,Methylobacterium sp. GXF4,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2540450085,WYO_5257,acyl-homoserine lactone synthase,2540341035,Methylobacterium sp. GXF4,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2540898267,L879DRAFT_00599,acyl-homoserine lactone synthase,2540341199,Microvirga flocculans ATCC BAA-817,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2545676165,MET2598DRAFT_04248,acyl-homoserine lactone synthase,2545555834,Methylobacterium sp. WSM2598,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2546261188,EBMC1_01950,acyl-homoserine lactone synthase,2545824645,Sphingopyxis sp. MC1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2546931808,N551DRAFT_02632,acyl-homoserine lactone synthase,2546825533,Bradyrhizobium sp. URHA0013,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2546997338,K368DRAFT_3113,acyl-homoserine lactone synthase,2546825546,Methylobacterium sp. 10,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2547097356,K411DRAFT_0686,acyl-homoserine lactone synthase,2546826724,Methylobacterium sp. EUR3 AL-11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2547097961,K411DRAFT_1292,acyl-homoserine lactone synthase,2546826724,Methylobacterium sp. EUR3 AL-11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2547099820,K411DRAFT_3154,acyl-homoserine lactone synthase,2546826724,Methylobacterium sp. EUR3 AL-11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2547365146,GIKDRAFT_03188,acyl-homoserine lactone synthase,2547132101,Sphingomonas sp. KC8,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2547741583,J443DRAFT_05244,acyl-homoserine lactone synthase,2547132193,Methylobacterium sp. L2-4,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2550370793,MSEDRAFT_00165,acyl-homoserine lactone synthase,2548876930,Sphingomonas wittichii DP58,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2551667084,QYYPDRAFT_00940,acyl-homoserine lactone synthase,2551306082,Sphingobium xenophagum QYY,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2551668075,QYYPDRAFT_01933,acyl-homoserine lactone synthase,2551306082,Sphingobium xenophagum QYY,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2551992239,BN32DRAFT_05072,acyl-homoserine lactone synthase,2551306146,Afipia birgiae 34632,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
